"dcra_code","tank_farm_id","uscg_id","aea_id","community_fips_code","entity_name","number_of_tanks","total_capacity","gasoline_capacity","diesel_capacity","av_gas_capacity","jet_fuel_capacity","other_fuel_capacity","barge_delivery","plane_delivery","road_delivery","inspected_by_uscg","fuel_supplier","recommendations_by_aea","distance_to_barge_mooring","tank_farm_evaluation_id","data_source","report","geometry"
B5D70A47-AC0D-44DA-80B7-98684B3A142F,92,,"138-BF-01","0214330",Middle Kuskokwim Electric Cooperative,,6200,,,,,,true,false,false,false,,,,297,AEA,,POINT (-159.23919677734375 61.5753173828125)
EE1FBA59-8354-45FF-8D5B-ADC9DDBE6A5E,95,,"423-BF-02","0275380",Native Village of Tatitlek (IRA),,10000,,,,,,true,false,false,false,,,,717,AEA,Best Practice Assessment,POINT (-146.6793212890625 60.86328125)
"50CEEB5E-B9DA-441B-A466-12FD715E29CC",95,,"423-BF-02","0275380",Native Village of Tatitlek (IRA),,10000,,,,,,true,false,false,false,,,,717,AEA,Best Practice Assessment,POINT (-146.6793212890625 60.86328125)
"4772434D-F5AF-48B9-8585-F49B2EDACA93",97,,"423-BF-01","0275380","State of Alaska, DOT&PF",,3000,,,,,,true,false,false,false,,,,719,AEA,,POINT (-146.68719482421875 60.87152099609375)
"73EF2225-6598-4DE7-AFC3-A4F4A4A8712F",98,,,"0201305",Alaska Power and Telephone,,10500,,,,,,false,true,false,false,,,,704,AEA,,POINT (-152.70172119140625 66.5540771484375)
D573C229-77DD-4562-A220-718A3BE11844,99,,,"0201860",City of Allakaket,,12000,,,,,,false,true,false,false,,,,667,AEA,"2015 Assessment & Best Practice Assessment",POINT (-152.65087890625 66.56109619140625)
A8E15613-2636-4E8E-A76D-BF767EC36F40,100,,,"0201860",Allakatna Co-op Store,,9252,,,,,,false,true,false,false,,,,131,AEA,"2015 Assessment",POINT (-152.65130615234375 66.56109619140625)
"8C281BCB-FCAF-4D86-A387-5CDD46D6DE01",101,,,"0201860","Yukon-Koyukuk School DistrictGeneral DeliveryAllakaket, AK 99720",5,19000,,19000,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well
Secondary Containment: No containment; Inadequate containment. 
Foundations: Belly of tank more than 12in",,132,AEA,"2015 Assessment",POINT (-152.64398193359375 66.5634765625)
"88246794-EB2D-40A0-971E-D1F2490858D5",101,,,"0201860","Yukon-Koyukuk School DistrictGeneral DeliveryAllakaket, AK 99720",5,19000,,19000,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well
Secondary Containment: No containment; Inadequate containment. 
Foundations: Belly of tank more than 12in",,132,AEA,"2015 Assessment",POINT (-152.64398193359375 66.5634765625)
"8A77CC14-5CFE-4749-8376-7AA7F17E5A30",102,,,"0201860",Yukon-Koyukuk School District,,1500,,,,,,false,true,false,false,,,,133,AEA,"2015 Assessment",POINT (-152.6439208984375 66.563720703125)
D8DD03D1-0045-4F20-808E-99BCCD553C35,103,,,"0201860",Brice Construction,,10000,,,,,,false,true,false,false,,,,705,AEA,"2015 Assessment",POINT (-152.651123046875 66.56109619140625)
"9CEC70E8-E407-458B-A62B-57821D8B6094",104,,"115-BF-10","0203550",Department of Transportation & Public Facilities,,3800,,,,,,true,false,false,false,,,,567,AEA,,POINT (-159.54302978515625 61.5806884765625)
"6703BC9D-F2E8-4C08-A4D3-CEB43610384B",105,,"115-BF-03","0203550",Arctic Transportation Service,,4000,,,,,,true,false,false,false,,,,585,AEA,,POINT (-159.53582763671875 61.57427978515625)
"3FF37BD1-5EF6-44F1-A580-1D075BF23D76",106,,"115-BF-16","0203550",Steve Hill,,21000,,,,,,true,false,false,false,,,,584,AEA,,POINT (-159.54620361328125 61.581298828125)
"1D74665A-CC9A-41A2-A6E3-DB563298ACE6",107,,"115-BF-15","0203550",Ryan Air,,72230,,,,,,true,false,false,false,,,,2,AEA,,POINT (-159.5352783203125 61.57489013671875)
"3EDD2A9C-65E1-4B69-95C6-B86EF44C2A59",108,,"115-BF-07","0245460",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.2490234375 61.5731201171875)
"405CC19C-36AB-4808-8AB1-CDE994AED352",108,,"115-BF-07","0281320",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.2490234375 61.5731201171875)
D177DC96-6782-4B7A-A0DF-F5FAC47DCF3F,108,,"115-BF-07","0214330",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.551025390625 61.58087158203125)
EE90D296-0F4B-47F2-A7ED-8AAE074E53AD,108,,"115-BF-07","0203550",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.551025390625 61.58087158203125)
A683A9D1-FB48-4678-8EFF-35498B21F2A5,108,,"115-BF-07","0281320",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.2490234375 61.5731201171875)
A6656A06-FB6E-44F6-8DEB-0A79C30970C9,108,,"115-BF-07","0264930",Kuspuk School District,,142100,,,,,,true,false,false,true,,,,137,AEA,,POINT (-159.2490234375 61.5731201171875)
"08EF11A1-FAD7-4BF0-B868-E46655E8EA48",111,,"115-BF-06","0203550",Moffitt Contracting Co.,,349000,,,,,,true,false,false,false,,,,570,AEA,,POINT (-159.54541015625 61.58111572265625)
C07AC1AD-4251-4C10-86A0-278F8ECD612C,111,,"115-BF-06","0203550",Moffitt Contracting Co.,,349000,,,,,,true,false,false,false,,,,570,AEA,,POINT (-159.54541015625 61.58111572265625)
"84F06B79-99E4-427C-83B3-79E25AA7481C",112,,"115-BF-18","0203550",Bush-Tell,,6000,,,,,,true,false,false,false,,,,586,AEA,,POINT (-159.53387451171875 61.5806884765625)
"2D3C9A98-7E19-4E00-9BCB-CF2BE0589B99",113,,"114-BF-03","0203550",Alaska Commercial Co.,,15200,,,,,,true,false,false,false,,,,138,AEA,,POINT (-159.54400634765625 61.5806884765625)
"5C421205-5987-413D-96B8-2DE9EBCF4A59",115,,"115-BF-01","0203550",Hageland Aviation Service,,1900,,,,,,true,false,false,false,,,,571,AEA,,POINT (-159.53472900390625 61.57427978515625)
FF611883-59A7-4F35-9580-8631875F301E,117,,,"0203880","Ingalik, Inc.",,20310,,,,,,true,false,false,false,,,,4,AEA,,POINT (-160.19769287109375 62.6527099609375)
D61016DB-4F79-41D7-AFAA-FAA6C912824A,117,,,"0203880","Ingalik, Inc.",,20310,,,,,,true,false,false,false,,,,4,AEA,,POINT (-160.19769287109375 62.6527099609375)
FF09F5E1-BD51-4156-859E-5064DAB7B4FE,119,,,"0203880",Chase Enterprises Store,,10520,,,,,,true,false,false,false,,,,6,AEA,,POINT (-160.2086181640625 62.65631103515625)
DC5823E8-AB66-4C44-A453-9F0A1FFBA77F,120,,"115-BF-02","0203880","Anvik Commercial Company General Delivery Anvik, AK 99558",,16555,,,,,,true,false,false,false,,,,7,AEA,,POINT (-160.198486328125 62.65252685546875)
"376EBA89-4D26-4E3E-9BBE-1F3848E6B697",121,,,"0203880",City of Anvik,,6500,,,,,,true,false,false,false,,,,8,AEA,,POINT (-160.19879150390625 62.65252685546875)
"3F4D3DE2-6539-41BA-9378-0C54BD000B01",124,,,"0203990",Arctic Village Electric Co.,,12000,,,,,,false,true,false,false,,,,424,AEA,,POINT (-145.53887939453125 68.12548828125)
F84F522D-6A01-40D7-9D01-97D1EF0E401B,125,,,"0203990",U.S. Fish and Wildlife Service,,4105,,,,,,false,true,false,false,,,,425,AEA,,POINT (-145.5701904296875 68.12127685546875)
DDA6FB76-5380-4BC4-93FD-1522BFE1A796,126,,,"0203990",Village Gas Sales,2,22000,5000,17000,,,,false,true,false,false,,,,426,AEA,,POINT (-145.5369873046875 68.12689208984375)
"2425287B-91A3-44C7-8A88-44E42DF0BFD8",127,,,"0203990",Village Council Office,,5455,,,,,,false,true,false,false,,,,427,AEA,,POINT (-145.53558349609375 68.1279296875)
"9CEDCD36-9995-4BC2-BF28-E57031C681F3",130,,,"0205750",Beaver Tribal CouncilInuit Store Gasoline Tanks (Airport),,2000,,,,,,true,true,false,false,,,,618,AEA,"2016 Letter Report",POINT (-147.4010009765625 66.36151123046875)
"4F994E16-6208-479F-B3B2-22194B179F84",133,,,"0206630",Alaska Power & Telephone,,85000,,,,,,false,true,false,false,,,,706,AEA,,POINT (-151.50811767578125 66.92352294921875)
"086531C1-92F4-4C8B-95C4-BA197AAAD587",134,,,"0206630",Brooks Range Aviation,,6100,,,,,,false,true,false,false,,,,707,AEA,,POINT (-151.5166015625 66.91827392578125)
DFFEA010-C78E-4C70-A5A9-0089FFA544FA,135,,,"0206630",Bettles Lodge,,10000,,,,,,false,true,false,false,,,,708,AEA,,POINT (-151.51397705078125 66.9193115234375)
"0C5BEC21-0D02-4217-BB25-11C53F2A57C2",136,,,"0206630",Ace Supply Store,,13600,,,,,,false,true,false,false,,,,709,AEA,,POINT (-151.5076904296875 66.92169189453125)
"95BA79A7-EECB-4B9D-8F6C-82D0C48A0838",137,,,"0206630",Evansville Tribal Council,,5000,,,,,,false,true,false,false,,,,710,AEA,,POINT (-151.50909423828125 66.92132568359375)
"87208110-3640-4A7D-8C1C-B9F9D1A56ED7",139,,,"0207620",Dendu Gwich'in Tribal Council,2,7800,,7800,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12i",,428,AEA,"2017 Letter Report",POINT (-145.81890869140625 66.26312255859375)
"511E9D7F-D0E3-4EF9-B65E-2C96CF56044A",139,,,"0207620",Dendu Gwich'in Tribal Council,2,7800,,7800,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12i",,428,AEA,"2017 Letter Report",POINT (-145.81890869140625 66.26312255859375)
ABEFFA98-89B3-488A-9157-894CD825033A,139,,,"0207620",Dendu Gwich'in Tribal Council,2,7800,,7800,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12i",,428,AEA,"2017 Letter Report",POINT (-145.81890869140625 66.26312255859375)
"679C1FC6-00CF-4BC3-93B7-21630B847652",139,,,"0207620",Dendu Gwich'in Tribal Council,2,7800,,7800,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12i",,428,AEA,"2017 Letter Report",POINT (-145.81890869140625 66.26312255859375)
"3B2B6CA7-1382-4D85-95B1-02BFB635F737",144,,"124-BF-02","0211800",Yukon Flats School District & Chalkyitsik Village Council,15,69475,,69475,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well. 
Secondary Containment: No containment;  Inadequate containment. 
Foundations:  Belly of tank more than 1",,1031,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-143.7288818359375 66.65008544921875)
"002D6C33-4661-4F1D-AA72-EFC096D8B369",145,,"123-BF-02","0211800",Chalkyitsik Native Corporation Store,2,5500,5200,300,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in",,1032,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-143.72149658203125 66.6536865234375)
BEF19A88-DBAC-4119-9202-5151653EB319,145,,"123-BF-02","0211800",Chalkyitsik Native Corporation Store,2,5500,5200,300,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in",,1032,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-143.72149658203125 66.6536865234375)
C5CD2299-5D48-457E-A887-9914B94A3D80,147,,"123-BF-01","0211800",Chalkyitsik Native Corporation Airport Tank,3,9300,5200,4100,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in ",,1033,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-143.72802734375 66.6492919921875)
"11407B2E-1F8B-4824-8AAC-2506B9FF7215",147,,"123-BF-01","0211800",Chalkyitsik Native Corporation Airport Tank,3,9300,5200,4100,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well.
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than 12in ",,1033,AEA,"2016 Letter Report & Best Practice Assessment",POINT (-143.72802734375 66.6492919921875)
"5C8BA5EB-7A40-4B8F-80DD-58E08A2E84BF",151,,"150-BF-02","0217850",Native Village of Crooked Creek,,7600,,,,,,true,false,false,false,,,,144,AEA,,POINT (-158.13128662109375 61.8651123046875)
"44244771-16B8-40ED-9FF2-2D77E405955A",152,ANC-C-023,"150-BF-05","0217850",Dennis Thomas,2,47100,40000,40000,,,,true,false,false,true,,,,572,AEA,,POINT (-158.11297607421875 61.86932373046875)
"251778BF-3735-4E77-8E9B-5ABB3A33E2AA",154,,"150-BF-06","0217850",New Washeteria-PHS,,9500,,,,,,true,false,false,false,,,,573,AEA,,POINT (-158.13739013671875 61.8604736328125)
D92BD537-BC5E-45D8-B5D5-467F33E6FB74,156,,"203-BF-08","0226760","Yukon Fuel Co. / Yutana Barge Lines Fort Yukon, AK 99740",,73800,,,,,,true,true,false,false,,,,590,AEA,"2015 Assessment",POINT (-145.259521484375 66.564697265625)
"807124A8-0A6D-42E6-98ED-616888004B49",157,,,"0226760",Yukon Flats School District,4,42000,,42000,,,,true,true,false,false,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12",,1051,AEA,"2015 Assessment",POINT (-147.3966064453125 66.35968017578125)
"58EE35A2-3A08-4BA7-BF4C-04E89E4D064C",158,,"200-BF-01","0226760",Frontier Flying Service,,10500,,,,,,true,true,false,false,,,,575,AEA,"2015 Assessment",POINT (-145.25811767578125 66.56787109375)
D16B7CA0-CE7A-4D65-864E-5B2599DECFA6,158,,"200-BF-01","0227530",Frontier Flying Service,,10500,,,,,,true,true,false,false,,,,575,AEA,"2015 Assessment",POINT (-145.25811767578125 66.56787109375)
"50539CE7-AE72-4BE5-B34B-5CFE5FD44568",159,,,"0226760",Bureau of Land Management,,2700,,,,,,true,true,false,false,,,,19,AEA,"2015 Assessment",POINT (-145.25799560546875 66.565673828125)
CC88A802-1D40-443D-9C55-23F9F8729518,160,,"202-BF-01","0226760",Yukon Air Service,,6000,,,,,,true,true,false,false,,,,20,AEA,"2015 Assessment",POINT (-145.25927734375 66.56768798828125)
AA4C91F1-4525-4ADD-93A3-F931F44C5C74,161,,"202-BF-09","0226760",Sheenjek River Air Service,,4100,,,,,,true,true,false,false,,,,21,AEA,"2015 Assessment",POINT (-145.25872802734375 66.56787109375)
"881A7E25-6B8E-43C5-872F-FBB1810B9115",162,,,"0226760",City of Ft. Yukon,,0,,,,,,true,true,false,false,,,,591,AEA,"2015 Assessment",POINT (-145.25799560546875 66.56427001953125)
"6EE0E40F-5A4C-4F71-BA4A-EF0463967C3F",163,,,"0226760",BLM Alaska Fire Service,,35000,,,,,,true,true,false,false,,,,576,AEA,"2015 Assessment",POINT (-145.25872802734375 66.56451416015625)
"141C56EE-1656-43B6-9311-09A4CA8FE92C",164,,"201-BF-01","0226760",Gwitchyaa Zhee Corporation,3,34000,,34000,,,,true,true,false,false,Crowley,"Site Location:  Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than ",,105,AEA,"2015 Assessment",POINT (-145.25830078125 66.56451416015625)
B78D59B6-B929-4BBF-83B0-AFBDE59D3954,164,,"201-BF-01","0226760",Gwitchyaa Zhee Corporation,3,34000,,34000,,,,true,true,false,false,Crowley,"Site Location:  Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than ",,105,AEA,"2015 Assessment",POINT (-145.25830078125 66.56451416015625)
DE72FA99-EE26-4F59-BC5C-04A00137E955,164,,"201-BF-01","0226760",Gwitchyaa Zhee Corporation,3,34000,,34000,,,,true,true,false,false,Crowley,"Site Location:  Tank farm in flood plain;  Facility threatened by coastal erosion/avalanche/river erosion/other;  Tank Farm within 100-feet of a well
Secondary Containment: No containment;  Inadequate containment.
Foundations:  Belly of tank more than ",,105,AEA,"2015 Assessment",POINT (-145.25830078125 66.56451416015625)
"6BF83DA9-AFD6-420C-BA70-0BCC46214100",165,,"202-BF-02","0226760",White Alice,,19000,,,,,,true,true,false,false,,,,22,AEA,"2015 Assessment",POINT (-145.20770263671875 66.55950927734375)
D6A3659F-8B2C-4447-BE15-E82D27D62AF2,166,,"200-BF-03","0226760",Dan Teager,,3500,,,,,,true,true,false,false,,,,23,AEA,"2015 Assessment",POINT (-145.25909423828125 66.564697265625)
"8628475F-5F6A-41CC-9E19-59184B52A870",167,,,"0227530",Gana A'Yoo/Galena Airport,,100000,,,,,,true,false,false,false,,,,892,AEA,"2015 Assessment",POINT (-156.96221923828125 64.740478515625)
F2783EA8-D735-446B-A993-92559DEB2E11,168,,,"0227530",Warbelow's Air Service,,37000,,,,,,true,false,false,false,,,,893,AEA,"2015 Assessment",POINT (-156.944091796875 64.73907470703125)
"94FF39D9-B453-4A2D-BD74-6A160024C80D",171,,,"0227530",Yukon Fuel Company,,100000,,,,,,true,false,false,false,,,,697,AEA,"2015 Assessment",POINT (-156.9188232421875 64.73388671875)
"5283F15A-66DA-4487-8444-EC1A2C43934D",171,,,"0233470",Yukon Fuel Company,,100000,,,,,,true,false,false,false,,,,697,AEA,"2015 Assessment",POINT (-156.9188232421875 64.73388671875)
C9FC7970-46A5-4E7A-B070-693B758A6505,171,,,"0227530",Yukon Fuel Company,,100000,,,,,,true,false,false,false,,,,697,AEA,"2015 Assessment",POINT (-156.9188232421875 64.73388671875)
"60AC36FC-11A2-4126-B20C-4FC3BB51A21A",172,,,"0227530",Galena Power Plant,2,630000,,568000,,,,true,false,false,false,,,,698,AEA,"2015 Assessment",POINT (-156.8726806640625 64.74407958984375)
"7DAF9711-C096-4FF4-9D11-1669A43A122B",173,,,"0227530",Galena City School District,1,3000,,3000,,,,true,false,false,false,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,699,AEA,"2015 Assessment",POINT (-156.87957763671875 64.74627685546875)
"925BEAA7-E1AC-43BE-8EBE-8B54D61F439C",173,,,"0227530",Galena City School District,1,3000,,3000,,,,true,false,false,false,Crowley,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,699,AEA,"2015 Assessment",POINT (-156.87890625 64.74627685546875)
"2D7DADDE-8A80-4AA3-B5F5-FC6E61425E86",174,ANC-G-014,,"0230060","AVEC, ANSCA Village Corps., & City of Grayling, Consolidated",,175300,,,,,,true,false,false,true,,,,114,AEA,,POINT (-160.0654296875 62.90692138671875)
C73C3438-575C-42A1-B923-9C7224431065,176,,,"0230060",Grayling Native Store,,24489,,,,,,true,false,false,false,,,,116,AEA,,POINT (-160.06597900390625 62.90509033203125)
"452B04B0-F1CD-49B3-BBA7-3AABA29C1CB4",177,ANC-G-013,,"0230060","Hee-Yea-Longde CorporationGeneral DeliveryGrayling, AK  99590",,20572,,,,,,true,false,false,true,,,,117,AEA,,POINT (-160.06451416015625 62.9071044921875)
D288D4AE-A1D2-4647-BFB5-535070CDD4C4,178,,"216-BF-03","0233030",Holy Cross School - IASD,2,27000,,27000,,,,true,false,false,false,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,118,AEA,"2016 Letter Report",POINT (-159.76959228515625 62.200927734375)
"509CF7C1-AE7E-4289-8EFE-3298B15AD90D",179,ANC-W-003,,"0282860",Alaska Village Electric Cooperative (AVEC),10,74530,,74530,,,,true,false,false,true,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,119,AEA,"2016 Letter Report",POINT (-157.856689453125 67.08770751953125)
C9AFF599-4CD8-41B4-97E2-04CEFD79683A,179,ANC-W-003,,"0233030",Alaska Village Electric Cooperative (AVEC),10,74530,,74530,,,,true,false,false,true,"Ruby Marine, Crowley Marine","Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,119,AEA,"2016 Letter Report",POINT (-157.856689453125 67.08770751953125)
"633887FB-4693-4039-8763-EE5916EB8C70",184,,,"0233910",City of Hughes,1,6000,,6000,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1039,AEA,"2015 Assessment",POINT (-154.25738525390625 66.04327392578125)
E21C4E02-36BA-461C-B1E8-98CFECCDF0C8,184,,,"0233910",City of Hughes,1,6000,,6000,,,,false,true,false,false,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1039,AEA,"2015 Assessment",POINT (-154.25738525390625 66.04327392578125)
AB994952-3C53-44E5-816D-B6C2A1A9012A,187,,,"0234350",Yukon Koyukuk School district,,39874,,,,,,true,false,false,false,,,,165,AEA,,POINT (-156.38848876953125 65.70208740234375)
"465146AD-FB3B-45ED-AE32-8A6CC9625813",193,,"233-BF-01","0234790",Igiugig Village Council,,3500,,,,,,true,true,false,false,,,,365,AEA,,POINT (-155.8978271484375 59.32672119140625)
"043520B4-CA58-4D9A-A9F6-555706C6FAC7",193,,"233-BF-01","0234790",Igiugig Village Council,,3500,,,,,,true,true,false,false,,,,365,AEA,,POINT (-155.8978271484375 59.32672119140625)
A4C680D0-130E-4F05-9998-29522329BAF6,194,,"235-BF-03","0235120",Moody's Fuel,,86000,,,,,,true,true,false,false,,,,382,AEA,,POINT (-154.82861328125 59.75250244140625)
"22013382-A10C-4076-B29A-822BB4B68ECA",195,,,"0235120",US DOT FAA,,3000,,,,,,true,true,false,false,,,,391,AEA,,POINT (-154.90618896484375 59.7542724609375)
A8C51656-470A-4DE2-9586-AAE7535B2919,196,,"235-BF-06","0235120",Iliamna Village Council,,3000,,,,,,true,true,false,false,,,,392,AEA,,POINT (-154.8519287109375 59.75408935546875)
FC332169-1A4B-42A4-BB5F-E595065D2DED,197,,,"0235120",Iliamna Baptist Chapel,,2500,,,,,,true,true,false,false,,,,393,AEA,,POINT (-154.82000732421875 59.75909423828125)
E6B99EC5-748C-4D83-97F7-7E5E958EB571,198,,"236-BF-04","0235120",Royal AK Lodges,,2000,,,,,,true,true,false,false,,,,394,AEA,,POINT (-154.9027099609375 59.75592041015625)
"1DC2552B-7FE7-4148-A95D-24CE7E9B7ABB",199,,,"0235120",Iliamna Lake Lodge,,3300,,,,,,true,true,false,false,,,,395,AEA,,POINT (-154.9031982421875 59.75592041015625)
"0A9A2F3F-4A66-4DB9-95B5-EF76EEBA63F2",200,,,"0235120",Iliamna Trading General Store,,11855,,,,,,true,true,false,false,,,,396,AEA,,POINT (-154.82928466796875 59.7520751953125)
"27EE94C1-0090-43B3-BBF7-F9034AE6B955",201,,,"0235120",Village Council Clinic,,2000,,,,,,true,true,false,false,,,,397,AEA,,POINT (-154.851806640625 59.75408935546875)
"6640F7BB-49A4-49F4-A25C-85DF1B38168B",202,,,"0235120",Aero Maintenance Service,,2500,,,,,,true,true,false,false,,,,398,AEA,,POINT (-154.90850830078125 59.75628662109375)
"06185C17-CBAF-4E61-89A3-B934B49C0168",203,,,"0235120",Telarik Creek Lodge,,5000,,,,,,true,true,false,false,,,,399,AEA,,POINT (-154.8114013671875 59.75091552734375)
DEF25DC7-2502-4A06-BE1A-12930080D395,204,,"235-BF-02","0235120",John Swenko,,7000,,,,,,true,true,false,false,,,,83,AEA,,POINT (-154.9031982421875 59.75567626953125)
"1339630D-DD58-4DA8-BE58-827A4869D20E",205,,"233-BF-05","0235120",Iliamna Airport Hotel,,2500,,,,,,true,true,false,false,,,,383,AEA,,POINT (-154.90802001953125 59.75347900390625)
"6F583D81-6839-467F-9E95-2BFB4381CCB2",206,,"235-BF-05","0235120",Iliaska Lodge,,10900,,,,,,true,true,false,false,,,,84,AEA,,POINT (-154.8154296875 59.7489013671875)
A1ACAD7B-9BE0-491A-951F-BE7A6A70D642,207,,"233-BF-03","0235120",Iliamna Air Taxi,,1000,,,,,,true,true,false,false,,,,85,AEA,,POINT (-154.90740966796875 59.75567626953125)
"8353797D-296E-4920-83C7-1E71CB31BC64",208,,"233-BF-02","0235120",Iliamna Air,,10000,,,,,,true,true,false,false,,,,384,AEA,,POINT (-154.92169189453125 59.75567626953125)
EB39FAA6-2449-4158-A5F0-0D771F933278,209,,,"0235120",Thomas Hedlund,,4700,,,,,,true,true,false,false,,,,385,AEA,,POINT (-154.902587890625 59.75567626953125)
B82BCD44-0AB9-477F-AB04-130B254298CD,211,,"235-BF-04","0235120",Rainbow King Lodge,,19000,,,,,,true,true,false,false,,,,387,AEA,,POINT (-154.83062744140625 59.7520751953125)
"4C820FFA-B9B8-45FD-8186-606B829A7418",212,,,"0235120",U.S. Postal Service,,2000,,,,,,true,true,false,false,,,,388,AEA,,POINT (-154.87249755859375 59.7545166015625)
"0791B938-8883-46B3-BF0D-A325ED762DC1",214,,"235-BF-01","0235120",Roadhouse Inn B&B,,2000,,,,,,true,true,false,false,,,,390,AEA,,POINT (-154.84442138671875 59.7548828125)
"0499C749-EF7C-49B6-B569-A3CC570BC16C",217,,"253-BF-02","0237430","Kaltag Cooperative IndustriesP. O. Box 29Kaltag, Alaska 99748Dale Arkell, Manager",,108000,,,,,,true,false,false,false,,,,577,AEA,,POINT (-158.7283935546875 64.32470703125)
